"iata,""type"",""name_ru"",""name_en"",""coordinates"",""timezone"",""parent_name_en"""
OCC,""Кока"",""Coca"",""-0.46:-76.99"",""America/Guayaquil"",""Ecuador""
OCE,""Ошен Сити"",""Ocean City"",""38.3365032:-75.0849058"",""America/Chicago"",""United States""
OCF,""Окала"",""Ocala"",""29.1871986:-82.1400923"",""America/New_York"",""United States""
OCH,""Накодочес"",""Nacogdoches"",""31.6035129:-94.6554874"",""America/North_Dakota/New_Salem"",""United States""
OCI,""Ошеник"",""Oceanic"",""60.1:-148.216667"",""America/New_York"",""United States""
OCJ,""Очо-Риос"",""Ocho Rios"",""18.39855:-77.103348"",""America/Jamaica"",""Jamaica""
OCN,""Оушенсайд"",""Oceanside"",""33.1958696:-117.3794834"",""America/New_York"",""United States""
OCV,""Оканья"",""Ocana"",""8.2333333:-73.35"",""America/Bogota"",""Colombia""
OCW,""Вашингтон"",""Washington"",""35.5465517:-77.0521742"",""America/Chicago"",""United States""
ODA,""Уадда"",""Ouadda"",""8.070088:22.39959"",""Africa/Bangui"",""Central African Republic""
ODB,""Кордоба"",""Cordoba"",""37.8847267:-4.7791517"",""America/Bogota"",""Spain""
ODD,""Однадатта"",""Oodnadatta"",""-27.5921087:135.446366"",""Australia/Adelaide"",""Australia""
ODE,""Оденсе"",""Odense"",""55.403756:10.40237"",""Europe/Copenhagen"",""Denmark""
ODH,""Одинхам"",""Odiham"",,""Europe/London"",""United Kingdom""
ODJ,""Уанда Джалле"",""Ouanda Djalle"",""8.9:22.8"",""Africa/Bangui"",""Central African Republic""
ODL,""Кордилло-Даунс"",""Cordillo Downs"",""-26.75:140.64"",""Australia/Adelaide"",""Australia""
ODN,""Лонг Серидан"",""Long Seridan"",""3.98:115.06"",""Asia/Kuching"",""Malaysia""
ODO,""Бодайбо"",""Bodaybo"",""57.85000001:114.20000001"",""Asia/Irkutsk"",""Russia""
ODR,""Орд Ривер"",""Ord River"",""-17.34:128.91"",""Australia/Perth"",""Australia""
ODS,""Одесса"",""Odessa"",""46.484583:30.7326"",""Europe/Simferopol"",""Ukraine""
ODW,""Ок Харбор"",""Oak Harbor"",""48.2931559:-122.6432245"",""America/New_York"",""United States""
ODY,""Оудомксай"",""Oudomxay"",""20.58:104.17"",""Asia/Vientiane"",""Laos""
OEA,""Винсеннес"",""Vincennes"",""38.677269:-87.5286325"",""America/Indiana/Vincennes"",""United States""
OEC,""Окуси-Амбено"",""Ocussi"",""-9.2970576:124.2866091"",""Asia/Dili"",""Indonesia""
OEL,""Орел"",""Orel"",""52.968453:36.069494"",""Asia/Yekaterinburg"",""Russia""
OEM,""Палоемеу"",""Paloemeu"",,""+0.0"",""Suriname""
OEO,""Осеола"",""Osceola"",""45.3205199:-92.7049303"",""America/Chicago"",""United States""
OER,""Эрншёльдсвик"",""Ornskoldsvik"",""63.2907125:18.7156039"",""Europe/Stockholm"",""Sweden""
OES,""Сан-Антонио Оэсте"",""San Antonio Oeste"",""-40.7428017:-64.9676514"",""America/Argentina/Salta"",""Argentina""
OFI,""Оуанго Фитини"",""Ouango Fitini"",""9.6:-4.05"",""Africa/Abidjan"",""Ivory Coast""
OFJ,""Оулафсфьордюр"",""Olafsfjordur"",""66.0714713:-18.6536984"",""Atlantic/Reykjavik"",""Iceland""
OFK,""Норфолк"",""Norfolk"",""42.02964:-97.41687"",""America/Chicago"",""United States""
OFU,""Ваота"",""Vaoto"",""-14.18:-169.67"",""Pacific/Pago_Pago"",""American Samoa""
OGA,""Огаллала"",""Ogallala"",""41.1288889:-101.7194444"",""America/Denver"",""United States""
OGB,""Оринджберг"",""Orangeburg"",""33.4918203:-80.8556476"",""America/New_York"",""United States""
OGD,""Огден"",""Ogden"",""41.223:-111.9738304"",""America/Chicago"",""United States""
OGE,""Огерананг"",""Ogeranang"",""-6.47:147.35"",""Pacific/Port_Moresby"",""Papua New Guinea""
OGG,""Мауи"",""Maui"",""20.7983626:-156.3319253"",""Pacific/Honolulu"",""United States""
OGL,""Огл"",""Ogle"",""6.81:-58.1"",""America/Guyana"",""Guyana""
OGN,""Йонагуни Джима"",""Yonaguni Jima"",""24.47:122.98"",""Asia/Tokyo"",""Japan""
OGO,""Абенгуру"",""Abengourou"",""6.72718:-3.490142"",""Africa/Abidjan"",""Ivory Coast""
OGR,""Бонгор"",""Bongor"",""10.29:15.38"",""Africa/Ndjamena"",""Chad""
OGS,""Огденсберг"",""Ogdensburg"",""44.6942291:-75.4863364"",""America/New_York"",""United States""
OGV,""Онгава Гейм Резерв"",""Ongava Game Reserve"",""-22.18:18.53"",""Africa/Windhoek"",""Namibia""
OGX,""Уаргла"",""Ouargla"",""31.96298:5.342011"",""Africa/Algiers"",""Algeria""
OGZ,""Владикавказ"",""Vladikavkaz"",""43.0312308:44.6757698"",""Europe/Moscow"",""Russia""
OHA,""Оейкея"",""Ohakea"",""-40.198502:175.3830485"",""Pacific/Auckland"",""New Zealand""
OHC,""Норсист Кейп"",""Northeast Cape"",,""America/Nome"",""United States""
OHD,""Охрид"",""Ohrid"",""41.18:20.74"",""Europe/Skopje"",""Macedonia""
OHH,""Оха"",""Okha"",""53.517778:142.880092"",""Asia/Sakhalin"",""Russia""
OHI,""Ошакати"",""Oshakati"",""-17.8:15.7"",""Africa/Windhoek"",""Namibia""
OHO,""Охотск"",""Okhotsk"",""59.3615991:143.2174531"",""Asia/Vladivostok"",""Russia""
OHR,""Вик-ауф-Фёр"",""Wyk Auf Foehr"",""54.6911306:8.5671685"",""Europe/Berlin"",""Germany""
OHT,""Кохат"",""Kohat"",""33.5833333:71.4333333"",""Asia/Karachi"",""Pakistan""
OIA,""Ориландия"",""Ourilandia"",,""+0.0"",""Brazil""
OIC,""Норидж"",""Norwich"",""42.531184:-75.5235149"",""America/New_York"",""United States""
OIL,""Ойл Сити"",""Oil City"",""41.4339484:-79.7064413"",""America/Indiana/Vevay"",""United States""
OIM,""Ошима"",""Oshima"",""34.78:139.36"",""Asia/Tokyo"",""Japan""
OIR,""Окусири"",""Okushiri"",""42.172278:139.5140079"",""Asia/Tokyo"",""Japan""
OIT,""Оита"",""Oita"",""33.2395578:131.609272"",""Asia/Tokyo"",""Japan""
OKA,""Наха"",""Naha"",""26.2285302:127.6891103"",""Asia/Tokyo"",""Japan""
OKB,""Оркид Бид"",""Orchid Beach"",""-24.96:153.32"",""Australia/Lindeman"",""Australia""
OKC,""Оклахома Сити"",""Oklahoma City"",""35.4675602:-97.5164276"",""America/Chicago"",""United States""
OKE,""Окино Эрабу"",""Okino Erabu"",""27.431667:128.70555"",""Asia/Tokyo"",""Japan""
OKF,""Окаукуеджо"",""Okaukuejo"",""-19.15:15.91"",""Africa/Windhoek"",""Namibia""
OKG,""Окуайо"",""Okoyo"",""-1.4615269:15.0761999"",""Africa/Brazzaville"",""Republic of the Congo""
OKH,""Оакам"",""Oakham"",,""Europe/London"",""United Kingdom""
OKI,""о. Оки"",""Oki Island"",""36.18:133.32"",""Asia/Tokyo"",""Japan""
OKJ,""Окаяма"",""Okayama"",""34.6551456:133.9195019"",""Asia/Tokyo"",""Japan""
OKK,""Кокомо"",""Kokomo"",""40.486427:-86.1336033"",""America/Chicago"",""United States""
OKL,""Оксибил"",""Oksibil"",""-4.83:140.6"",""Asia/Jayapura"",""Indonesia""
OKM,""Окмулги"",""Okmulgee"",""35.6234367:-95.9605502"",""America/Chicago"",""United States""
OKN,""Оконжа"",""Okondja"",""-0.6534921:13.6767958"",""Africa/Libreville"",""Gabon""
OKP,""Оксапмин"",""Oksapmin"",""-5.27:142.32"",""Pacific/Port_Moresby"",""Papua New Guinea""
OKQ,""Окаба"",""Okaba"",""-8.08:139.72"",""Asia/Jayapura"",""Indonesia""
OKR,""Острова Йорк"",""Yorke Island"",""-9.7499839:143.4135553"",""Australia/Lindeman"",""Australia""
OKS,""Ошкош"",""Oshkosh"",""41.4086111:-102.3463889"",""America/North_Dakota/New_Salem"",""United States""
OKT,""Октябрьский"",""Oktiabrskij"",""54.4850504:53.4554215"",""Europe/Kaliningrad"",""Russia""
OKU,""Мокути Лодж"",""Mokuti Lodge"",""-18.8113442:17.0620638"",""Africa/Windhoek"",""Namibia""
OKV,""Окао"",""Okao"",,,""Papua New Guinea""
OKY,""Оки"",""Oakey"",""-27.4339554:151.7209352"",""Australia/Brisbane"",""Australia""
OLA,""Орленд"",""Orland"",""63.7:9.6"",""Europe/Oslo"",""Norway""
OLB,""Ольбия"",""Olbia"",""40.9:9.52"",""Europe/Rome"",""Italy""
OLD,""Олд Таун"",""Old Town"",""44.9342349:-68.6453092"",""America/Chicago"",""United States""
OLE,""Олеан"",""Olean"",""42.083639:-78.429927"",""America/Indiana/Indianapolis"",""United States""
OLF,""Вулф Пойнт"",""Wolf Point"",""48.0916847:-105.6427789"",""America/Nome"",""United States""
OLH,""Олд Харбор"",""Old Harbor"",,""America/New_York"",""United States""
OLI,""Олафсвик"",""Olafsvik"",""70.5:-149.88"",""Atlantic/Reykjavik"",""Iceland""
OLJ,""Олпои"",""Olpoi"",""-14.88:166.56"",""Pacific/Efate"",""Vanuatu""
OLK,""Фуэрте Олимпо"",""Fuerte Olimpo"",""-21.03595:-57.87516"",""+0.0"",""Paraguay""
OLM,""Олимпия"",""Olympia"",""47.0378741:-122.9006951"",""America/New_York"",""United States""
OLN,""Сармьенто"",""Colonia Sarmiento"",""-45.5847244:-69.0706024"",""America/Argentina/Cordoba"",""Argentina""
OLO,""Оломоуц"",""Olomouc"",""49.5953879:17.2518721"",""Europe/Prague"",""Czech Republic""
OLP,""Олимпик Дэм"",""Olympic Dam"",""-30.4758769:136.88776"",""Australia/Darwin"",""Australia""
OLQ,""Олсобип"",""Olsobip"",""-5.38:141.5"",""Pacific/Port_Moresby"",""Papua New Guinea""
OLS,""Ногалес"",""Nogales"",""31.3403775:-110.9342532"",""America/Phoenix"",""United States""
OLU,""Колумбус"",""Columbus"",""41.4327778:-97.3586111"",""America/North_Dakota/New_Salem"",""United States""
OLV,""Олив Бранч"",""Olive Branch"",""34.9617604:-89.8295315"",""America/Kentucky/Monticello"",""United States""
OLY,""Олни"",""Olney"",""38.7308811:-88.0853154"",""America/Chicago"",""United States""
OMA,""Омаха"",""Omaha"",""41.2523634:-95.9979883"",""America/Chicago"",""United States""
OMB,""Омбуэ"",""Omboue"",""-1.575187:9.2591571"",""Africa/Libreville"",""Gabon""
OMC,""Ормок"",""Ormoc"",""11.06:124.57"",""Asia/Manila"",""Philippines""
OMD,""Ораньемунд"",""Oranjemund"",""-28.5516667:16.4263889"",""Africa/Windhoek"",""Namibia""
OME,""Ном"",""Nome"",""64.5011111:-165.4063889"",""America/Chicago"",""United States""
OMF,""Мафрак"",""Mafraq"",""32.36:36.26"",""Asia/Amman"",""Jordan""
OMG,""Омега"",""Omega"",""-18.03:22.19"",""Africa/Windhoek"",""Namibia""
OMH,""Урмия"",""Urmieh"",""37.55:45.1"",""Asia/Tehran"",""Iran""
OMI,""Омидийе"",""Omidieh"",""30.835833:49.539165"",,""Iran""
OMJ,""Омура"",""Omura"",""35.08:140.1"",""Asia/Tokyo"",""Japan""
OMK,""Омак"",""Omak"",""48.4109853:-119.5275506"",""America/Los_Angeles"",""United States""
OML,""Омкалай"",""Omkalai"",""-6.183333:144.966667"",""Pacific/Port_Moresby"",""Papua New Guinea""
OMM,""Мармул"",""Marmul"",""18.1761862:55.2216629"",""Asia/Muscat"",""Oman""
OMN,""Османабад"",""Osmanabad"",""18.15:76.1"",""Asia/Kolkata"",""India""
OMO,""Мостар"",""Mostar"",""43.3333333:17.8"",""Europe/Sarajevo"",""Bosnia and Herzegovina""
OMR,""Орадя"",""Oradea"",""47.057919:21.941509"",""Europe/Bucharest"",""Romania""
OMS,""Омск"",""Omsk"",""54.9709016:73.3937532"",""Asia/Omsk"",""Russia""
OMY,""Оддор Меанче"",""Oddor Meanche"",""13.52:103.47"",""Asia/Phnom_Penh"",""Cambodia""
ONA,""Вайнона"",""Winona"",""44.0478889:-91.6404389"",""America/New_York"",""United States""
ONB,""Ононге"",""Ononge"",""-8.58:147.2"",""Pacific/Port_Moresby"",""Papua New Guinea""
OND,""Ондангва"",""Ondangwa"",""-17.88:15.95"",""Africa/Windhoek"",""Namibia""
ONE,""Онепусу"",""Onepusu"",""-9.166667:161.066667"",""-11.0"",""Solomon Islands""
ONG,""Морнингтон"",""Mornington"",""-16.66:139.18"",""Australia/Perth"",""Australia""
ONH,""Онеонта"",""Oneonta"",""42.4528571:-75.0637746"",""America/Chicago"",""United States""
ONI,""Моанамани"",""Moanamani"",""-3.97:136.08"",""Asia/Jayapura"",""Indonesia""
ONJ,""Одате Ноширо"",""Odate Noshiro"",""40.19:140.37"",""Asia/Tokyo"",""Japan""
ONL,""О'нейлл"",""Oneill"",""42.4608333:-98.6469444"",""America/North_Dakota/New_Salem"",""United States""
ONM,""Сокорро"",""Socorro"",""34.0583995:-106.8914159"",""America/Shiprock"",""United States""
ONN,""Залив Онен"",""Onion Bay"",""58.0608486:-153.2386245"",""America/Anchorage"",""United States""
ONO,""Онтарио"",""Ontario"",""44.02:-117.01"",""America/Phoenix"",""United States""
ONP,""Ньюпорт"",""Newport"",""44.6367836:-124.0534505"",""America/Chicago"",""United States""
ONQ,""Зонгулдак"",""Zonguldak"",""41.456409:31.798731"",""+0.0"",""Turkey""
ONR,""Монкира"",""Monkira"",""-24.82:140.55"",""Australia/Brisbane"",""Australia""
ONS,""Онслоу"",""Onslow"",""-21.637849:115.1133872"",""Australia/Perth"",""Australia""
ONT,""Онтарио"",""Ontario"",""34.05:-117.64"",""America/Los_Angeles"",""United States""
ONU,""Оно И Лау"",""Ono I Lau"",""-20.65:-178.7"",""Pacific/Fiji"",""Fiji""
ONX,""Колон"",""Colon"",""9.358577:-79.900015"",""America/Panama"",""Panama""
ONY,""Олни"",""Olney"",""33.370663:-98.7528394"",""America/Chicago"",""United States""
OOA,""Оскалуза"",""Oskaloosa"",""41.2938889:-92.6444444"",""America/Chicago"",""United States""
OOK,""Токсук Бэй"",""Toksook Bay"",""60.5302778:-165.1025"",""America/Nome"",""United States""
OOL,""Голд Коуст"",""Gold Coast"",""-28.0017437:153.4284401"",""Australia/Brisbane"",""Australia""
OOM,""Кума"",""Cooma"",""-36.2352845:149.1252802"",""Australia/Melbourne"",""Australia""
OOR,""Мураберри"",""Mooraberree"",""-25.24:140.98"",""Australia/Brisbane"",""Australia""
OOT,""Онотоа"",""Onotoa"",""-1.809311:175.55349"",,""Kiribati""
OPA,""Копаскер"",""Kopasker"",""66.31:-16.47"",""Atlantic/Reykjavik"",""Iceland""
OPB,""Залив Опен"",""Open Bay"",""-4.7830995:151.5603244"",""Pacific/Port_Moresby"",""Papua New Guinea""
OPI,""Оенпелли"",""Oenpelli"",""-12.3256471:133.0540593"",""Australia/Darwin"",""Australia""
OPL,""Опелусас"",""Opelousas"",""30.5335302:-92.081509"",""America/Chicago"",""United States""
OPO,""Порту"",""Porto"",""41.149968:-8.6102426"",""Europe/Lisbon"",""Portugal""
OPS,""Синоп"",""Sinop"",""-11.8730439:-55.4981782"",""America/Cuiaba"",""Brazil""
OPU,""Балимо"",""Balimo"",""-8.05:142.93"",""Pacific/Port_Moresby"",""Papua New Guinea""
OPW,""Опуво"",""Opuwa"",""-18.0606378:13.8498862"",""Africa/Windhoek"",""Namibia""
ORA,""Оран"",""Oran"",""-23.15:-64.33"",""America/Argentina/Tucuman"",""Argentina""
ORB,""Эребру"",""Orebro"",""59.273755:15.2075395"",""Europe/Stockholm"",""Sweden""
ORC,""Орокуэ"",""Orocue"",""4.8:-71.35"",""America/Bogota"",""Colombia""
ORE,""Орлеан"",""Orleans"",""47.902964:1.909251"",""Europe/Paris"",""France""
ORF,""Норфолк"",""Norfolk"",""36.8507689:-76.2858726"",""America/Chicago"",""United States""
ORH,""Вустер"",""Worcester"",""42.2625932:-71.8022934"",""America/Chicago"",""United States""
ORI,""Порт Лайонс"",""Port Lions"",,""America/Anchorage"",""United States""
ORJ,""Ориндуик"",""Orinduik"",""4.73:-60.04"",""America/Guyana"",""Guyana""
ORK,""Корк"",""Cork"",""51.8978719:-8.4710874"",""Europe/Dublin"",""Ireland""
ORM,""Норсамптон"",""Northampton"",,""Europe/London"",""United Kingdom""
ORN,""Оран"",""Oran"",""35.6969444:-0.6330556"",""Africa/Algiers"",""Algeria""
ORO,""Йоро"",""Yoro"",""15.2949679:-87.1422895"",""America/Tegucigalpa"",""Honduras""
ORP,""Орапа"",""Orapa"",""-21.27:25.32"",""Africa/Gaborone"",""Botswana""
ORQ,""Норволк"",""Norwalk"",,,""United States""
ORR,""Йорктаун"",""Yorketown"",""-35.0190402:137.604941"",""Australia/Adelaide"",""Australia""
ORS,""Орфеус Айленд Ресорт"",""Orpheus Island Resort"",""-18.63:146.5"",""Australia/Lindeman"",""Australia""
ORT,""Нортуэй"",""Northway"",""62.9616667:-141.9372222"",""America/Yakutat"",""United States""
ORU,""Оруро"",""Oruro"",""-17.975281:-67.110764"",""America/La_Paz"",""Bolivia""
ORV,""Ноорвик"",""Noorvik"",""66.8383333:-161.0327778"",""America/Nome"",""United States""
ORW,""Ормара"",""Ormara"",""25.27:64.59"",""Asia/Karachi"",""Pakistan""
ORX,""Оришими"",""Oriximina"",""-1.7607546:-55.8628382"",""America/Santarem"",""Brazil""
ORZ,""Ориндж-Уолк"",""Orange Walk"",""17.760353:-88.864698"",""+6.0"",""Belize""
OSA,""Осака"",""Osaka"",""34.6937378:135.5021651"",""Asia/Tokyo"",""Japan""
OSB,""Осейдж Бич"",""Osage Beach"",""38.1503113:-92.6179621"",""America/Chicago"",""United States""
OSC,""Оскода"",""Oscoda"",,""America/Detroit"",""United States""
OSD,""Эстерсунд"",""Ostersund"",""63.1791601:14.6356585"",""Europe/Stockholm"",""Sweden""
OSE,""Омора"",""Omora"",""-7.833333:147.083333"",""Pacific/Port_Moresby"",""Papua New Guinea""
OSG,""Оссима"",""Ossima"",""-2.92:141.28"",""Pacific/Port_Moresby"",""Papua New Guinea""
OSH,""Ошкош"",""Oshkosh"",""44.0247062:-88.5426136"",""America/North_Dakota/New_Salem"",""United States""
OSI,""Осиек"",""Osijek"",""45.5600028:18.6758848"",""Europe/Zagreb"",""Croatia""
OSK,""Оскарсхамн"",""Oskarshamn"",""57.2645702:16.4483575"",""Europe/Stockholm"",""Sweden""
OSL,""Осло"",""Oslo"",""59.9138688:10.7522454"",""Europe/Oslo"",""Norway""
OSM,""Мосул"",""Mosul"",""36.335571:43.137131"",""Asia/Baghdad"",""Iraq""
OSN,""Осан"",""Osan"",,""Asia/Seoul"",""South Korea""
OSP,""Слупск"",""Slupsk"",""54.464148:17.0284824"",""Europe/Warsaw"",""Poland""
OSR,""Острава"",""Ostrava"",""49.8412715:18.2902483"",""Europe/Prague"",""Czech Republic""
OSS,""Ош"",""Osh"",""40.53:72.8"",""Asia/Bishkek"",""Kyrgyzstan""
OST,""Остенде"",""Ostend"",""51.2166667:2.9"",""Europe/Brussels"",""Belgium""
OSW,""Орск"",""Orsk"",""51.21838:58.6203805"",""Asia/Yekaterinburg"",""Russia""
OSX,""Косциаско"",""Kosciusko"",""33.0576295:-89.5875764"",""America/Chicago"",""United States""
OSY,""Намсос"",""Namsos"",""64.47:11.58"",""Europe/Oslo"",""Norway""
OSZ,""Кошалин"",""Koszalin"",""54.1943219:16.1714908"",""Europe/Warsaw"",""Poland""
OTA,""Мота"",""Mota"",""11.08:37.87"",""Asia/Kabul"",""Ethiopia""
OTC,""Бол"",""Bol"",""13.44:14.74"",""Africa/Ndjamena"",""Chad""
OTD,""Остров Контадора"",""Contadora"",""8.6333333:-79.0333333"",""America/Panama"",""Panama""
OTG,""Уэртингтон"",""Worthington"",""43.623348:-95.5952"",""America/Indiana/Indianapolis"",""United States""
OTH,""Север Бенд"",""North Bend"",""43.4065012:-124.2242803"",""America/New_York"",""United States""
OTI,""Питу"",""Pitu"",""2.05:128.32"",""Asia/Jayapura"",""Indonesia""
OTJ,""Отьиваронго"",""Otjiwarongo"",""-21.73:18.25"",""Africa/Windhoek"",""Namibia""
OTL,""Боултилимит"",""Boutilimit"",""17.53:-14.72"",""Africa/Nouakchott"",""Mauritania""
OTM,""Оттамуа"",""Ottumwa"",""41.0180701:-92.4154631"",""America/Chicago"",""United States""
OTN,""Октаун"",""Oaktown"",""38.8711562:-87.4414083"",""America/Indiana/Vincennes"",""United States""
OTO,""Отто"",""Otto"",""35.07:-105.94"",""America/Chicago"",""United States""
OTR,""Кото 47"",""Coto 47"",""8.6:-82.97"",""America/Costa_Rica"",""Costa Rica""
OTS,""Анакортс"",""Anacortes"",""48.5126045:-122.6126718"",""America/Los_Angeles"",""United States""
OTU,""Оту"",""Otu"",""7.01:-74.72"",""America/Bogota"",""Colombia""
OTV,""Онтонг Джава"",""Ontong Java"",,""+0.0"",""Solomon Islands""
OTY,""Ориа"",""Oria"",""-6.6:155.77"",""Asia/Seoul"",""Papua New Guinea""
OTZ,""Коцебу"",""Kotzebue"",""66.8983333:-162.5966666"",""America/Nome"",""United States""
OUA,""Уагадугу"",""Ouagadougou"",""12.364637:-1.533864"",""Africa/Ouagadougou"",""Burkina Faso""
